,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
10216,앙/Adverb,버터/Noun,맛/Noun,변하다/Adjective,저번/Noun,맛없다/Adjective,그리고/Conjunction,세/Noun,명/Noun,서/Modifier,아메리카노/Noun,시키다/Verb,하나/Noun,누가/Noun,보다/Verb,다른/Noun,두/Noun,개보/Noun,양/Noun,적다/Verb,아르바이트생/Noun,얼음/Noun,양/Noun,때문/Noun,그렇다/Adjective,거/Noun,그/Determiner,러더/Noun,요/Noun,전/Noun,누가/Noun,한/Determiner,입/Noun,말다/Verb,거주/Noun,줄/Noun,알다/Verb,하하/Noun,그리고/Conjunction,레모네이드/Noun,도시/Noun,켜다/Verb,무슨/Noun,얼음/Noun,덩어리/Noun,위/Noun,올려주다/Verb,그거/Noun,갈다/Verb,때/Noun,안/Noun,녹다/Verb,주문/Noun,받다/Verb,때/Noun,기분/Noun,나쁘다/Adjective,,,,,,,,,,,,,,,,,
10217,아르바이트생/Noun,왜/Noun,이렇게/Adverb,불친절하다/Adjective,저/Noun,제/Noun,돈/Noun,주다/Verb,먹다/Verb,입장/Noun,다시다/Verb,가다/Verb,싶다/Verb,않다/Verb,요/Noun,똑같다/Adjective,음료/Noun,주문/Noun,하다/Verb,불구/Noun,양도/Noun,눈/Noun,띄다/Verb,차이나/Noun,고/Noun,직원/Noun,말/Noun,하다/Verb,소용없다/Adjective,카운터/Noun,있다/Adjective,아르바이트생/Noun,중/Noun,친절하다/Adjective,사람/Noun,하다/Verb,명도/Noun,없다/Adjective,자기/Noun,기분/Noun,맞추다/Verb,장사/Noun,하다/Verb,거/Noun,왜/Noun,합/Noun,빵/Noun,맛/Noun,변하다/Adjective,다시다/Verb,싶다/Verb,않다/Verb,여기/Noun,시/Noun,참고/Noun,하다/Verb,,,,,,,,,,,,,,,,,,
10218,별/Noun,하나/Noun,아깝다/Adjective,곳/Noun,카운터/Noun,단발머리/Noun,여자/Noun,알바/Noun,매니저/Noun,노/Noun,개념/Noun,똥/Noun,씹다/Verb,표정/Noun,웅얼거리/Noun,말투/Noun,초등학교/Noun,때/Noun,고치다/Verb,서비스/Noun,마인드/Noun,눈/Noun,꼽/Noun,없다/Adjective,곳/Noun,간판/Noun,멀쩡하다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219,모자/Noun,쓸다/Verb,단발머리/Noun,아르바이트생/Noun,개념/Noun,챙기다/Verb,자기/Noun,주문/Noun,잘못/Noun,받다/Verb,우기다/Verb,아이/Noun,엎으려다/Noun,일/Noun,하다/Verb,세/Noun,명/Noun,다/Adverb,아르바이트생/Noun,느낌/Noun,들어주다/Verb,사람/Noun,없다/Adjective,끼리끼리/Noun,느낌/Noun,말/Noun,안/Noun,통/Noun,하다/Verb,것/Noun,같다/Adjective,차다/Verb,주문/Noun,받다/Verb,때/Noun,불친절하다/Adjective,쎄다/Adjective,하다/Verb,밑/Noun,댓글/Noun,다/Adverb,맞다/Verb,말/Noun,공감/Noun,층/Noun,건물/Noun,아르바이트생/Noun,돌리다/Verb,쓰다/Verb,운영/Noun,하다/Verb,것/Noun,같다/Adjective,아르바이트생/Noun,휴대폰/Noun,하다/Verb,시간/Noun,청소/Noun,좀/Noun,하다/Verb,영수증/Noun,티슈/Noun,,,,,,,,,,,,
10220,빵/Noun,맛있다/Adjective,한데/Eomi,커피/Noun,산미/Noun,너무/Adverb,심하다/Adjective,산/Noun,미안/Noun,좋아하다/Adjective,거르시/Noun,게/Noun,좋다/Adjective,그리고/Conjunction,직원/Noun,진짜/Noun,커피/Noun,네/Noun,잔/Noun,테이크아웃/Noun,하다/Verb,그냥/Noun,주다/Verb,캐리어/Noun,좀/Noun,줄다/Verb,하다/Verb,되게/Adverb,띠/Noun,끄다/Verb,표정/Noun,필요하다/Adjective,하다/Verb,물어보다/Verb,아니다/Adjective,커피/Noun,잔/Noun,사람/Noun,혼자/Noun,무슨/Noun,수로/Noun,들다/Verb,가요/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,밑/Noun,평보/Noun,고민/Noun,하다/Verb,밑/Noun,말/Noun,게/Noun,사다/Verb,서비스/Noun,마인드/Noun,좀/Noun,챙기다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10222,직원/Noun,너무/Adverb,싹수없다/Adjective,요/Noun,가지/Noun,말다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223,별로/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224,직원/Noun,싸가지/Noun,대박/Noun,주문/Noun,하다/Verb,부르다/Verb,싸우다/Verb,얼굴/Noun,쳐다보다/Verb,곧/Noun,망하다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10225,별로/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10226,빵/Noun,너무/Adverb,맛없다/Adjective,외국인/Noun,많다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10227,그럭저럭/Adverb,맛/Noun,괜찮다/Adjective,청소/Noun,절대/Noun,안/Noun,하다/Verb,여기저기/Noun,쓰레기/Noun,구르다/Verb,먼지/Noun,투성이/Noun,더럽다/Adjective,안/Noun,가요/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10228,전형/Noun,자리/Noun,좋다/Adjective,곳/Noun,돈/Noun,발라/Noun,만들다/Verb,엉터리/Noun,게임/Noun,빵/Noun,커피/Noun,둘/Noun,다/Adverb,최악/Noun,음식/Noun,대한/Noun,생각/Noun,없이/Adverb,대규모/Noun,알바/Noun,돌리다/Verb,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10229,핫/Noun,플/Exclamation,같다/Adjective,보이다/Verb,겉모습/Noun,속/Noun,들어가다/Verb,음료/Noun,맛/Noun,서비스/Noun,별로/Noun,이다/Verb,주문/Noun,받다/Verb,분/Noun,친절하다/Adjective,않다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230,비싸다/Adjective,비싸다/Adjective,맛/Noun,별로/Noun,임/Noun,솔직하다/Adjective,이/Noun,가격/Noun,다른/Noun,곳/Noun,가세/Noun,분위기/Noun,어두침/Noun,침하/Noun,시끄럽다/Adjective,생각/Noun,너무/Adverb,별로/Noun,실만/Noun,쓰다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10231,너무/Adverb,불친절하다/Adjective,편의점/Noun,커피/Noun,더/Noun,맛있다/Adjective,거/Noun,같다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232,불친절하다/Adjective,초코/Noun,시럽/Noun,맛/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10233,너무/Adverb,불친절하다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10234,아이스/Noun,아메리카노/Noun,왕/Noun,소시지/Noun,버터/Noun,프레첼/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235,가격/Noun,맛/Noun,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10236,공장/Noun,콘셉트/Noun,건/Noun,알다/Verb,지저분하다/Adjective,건/Noun,콘셉트/Noun,넘다/Verb,기기/Noun,무리/Noun,있다/Adjective,바닐라/Noun,딸기/Noun,케이크/Noun,파리/Noun,바게뜨/Noun,케이크/Noun,사서/Noun,집/Noun,냉장고/Noun,넣다/Verb,두다/Verb,그/Noun,다음/Noun,날/Noun,꺼내다/Verb,먹다/Verb,케이크/Noun,맛/Noun,이다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10237,플랫/Noun,화이트/Noun,따뜻하다/Adjective,고/Noun,주문/Noun,하다/Verb,커피/Noun,양/Noun,너무/Adverb,적다/Verb,자판/Noun,기/Noun,커피/Noun,종이컵/Noun,같다/Adjective,사이즈/Noun,줌/Noun,심지어/Noun,가득/Noun,채우다/Verb,않다/Verb,입구/Noun,쪽/Noun,진열/Noun,돼다/Verb,있다/Adjective,빵/Noun,이외/Noun,계산/Noun,지나다/Verb,기계/Noun,있다/Adjective,쪽/Noun,빵/Noun,그냥/Noun,있다/Adjective,방치/Noun,하다/Verb,두다/Verb,것/Noun,같다/Adjective,뭐라다/Verb,씌우다/Verb,재포/Noun,하다/Verb,지다/Verb,하다/Verb,좋다/Adjective,음/Noun,,,,,,,,,,,,,,,,,,,,,,,,,
10238,일회용/Noun,컵/Noun,주다/Verb,게/Noun,자랑/Noun,가요/Noun,손님/Noun,주문/Noun,하다/Verb,때/Noun,얘기/Noun,하다/Verb,머그컵/Noun,주다/Verb,고/Noun,그게/Noun,매니저/Noun,란/Noun,여자/Noun,손님/Noun,하다/Verb,말입/Noun,일/Noun,회용/Noun,컵/Noun,줄/Noun,머그컵/Noun,줄/Noun,어떻다/Adjective,알/Noun,제/Noun,미리/Noun,요청/Noun,한단/Noun,말입/Noun,또한/Noun,달다/Verb,말/Noun,강남구/Noun,아직/Adverb,일회용/Noun,컵/Noun,사용/Noun,단속/Noun,지역/Noun,아니다/Adjective,고/Noun,네네/Noun,틀리다/Verb,거/Noun,하나/Noun,없다/Adjective,장사/Noun,잘/VerbPrefix,하다/Verb,부디/Noun,,,,,,,,,,,,,,,,,,
10239,층/Noun,되다/Verb,건물/Noun,한층/Noun,한층/Noun,넓다/Adjective,속/Noun,시원하다/Adjective,편하다/Adjective,태어나다/Verb,먹다/Verb,빵/Noun,중/Noun,젤/Noun,맛있다/Adjective,가로수길/Noun,갈다/Verb,데/Noun,없다/Adjective,요기/Noun,기/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10240,연/Modifier,립/Noun,주택/Noun,헐다/Verb,만들다/Verb,특이하다/Adjective,분위기/Noun,반지하/Noun,빵/Noun,계속/Noun,만들다/Verb,다/Adverb,빵/Noun,맛있다/Adjective,캐러멜/Noun,치즈/Noun,케익/Noun,핵맛/Noun,커피/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10241,맛있다/Adjective,빵/Noun,살/Noun,찌다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10242,나름/Noun,조용하다/Adjective,맛/Noun,나다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10243,퀴헨/Noun,아메리카노/Noun,생각/Noun,달/Noun,않다/Verb,부드럽다/Adjective,바삭/Noun,느낌/Noun,공존/Noun,하다/Verb,맛있다/Adjective,빵/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10245,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10246,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10247,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248,오/Modifier,리지/Noun,널/Noun,블랙/Noun,커피/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10249,별로/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250,자리다/Adjective,좀/Noun,불편하다/Adjective,데/Noun,커피/Noun,괜찮다/Adjective,근데/Adverb,두/Noun,번/Noun,다시/Noun,가지다/Verb,않다/Verb,만/Noun,커피/Noun,맛있다/Adjective,곳/Noun,워낙/Noun,많다/Adjective,요/Noun,주변/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10251,설명/Noun,점수/Noun,점/Noun,추가/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10252,사장/Noun,진짜/Noun,너무/Adverb,너무/Adverb,친절하다/Adjective,생일/Noun,친구/Noun,같이/Adverb,가다/Verb,생일/Noun,치즈케이크/Noun,도/Noun,서비스/Noun,주시/Noun,음료/Noun,다/Adverb,할인/Noun,해주다/Verb,케이크/Noun,파리/Noun,바게뜨/Noun,따로/Adverb,사/Noun,오다/Verb,앞/Noun,접시/Noun,먼저/Noun,준비/Noun,하다/Verb,주시/Noun,너무/Adverb,너무/Adverb,감동/Noun,받다/Verb,커피/Noun,맛/Noun,좋다/Adjective,치즈케이크/Noun,너무/Adverb,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253,커피/Noun,너무/Adverb,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10254,칼/Noun,막/Noun,먹다/Verb,간/Noun,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10255,샌드/Noun,커피/Noun,크다/Verb,핀/Noun,데카/Noun,막/Noun,들다/Verb,보다/Verb,하다/Verb,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10256,의자/Noun,너무/Adverb,불편하다/Adjective,커피/Noun,맛/Noun,무난/Noun,무난/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10257,신사/Noun,크림/Noun,라테/Noun,꾸덕꾸덕/Adverb,맛/Noun,요/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258,골든/Noun,크림/Noun,라테/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259,요즘/Noun,이사해/Noun,연남/Noun,점/Noun,자주/Noun,가지/Noun,커피/Noun,맛있다/Adjective,지나가다/Verb,일/Noun,있다/Adjective,꼭/Noun,가다/Verb,곳/Noun,이다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10260,너무/Adverb,신기하다/Adjective,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261,커피/Noun,진하다/Adjective,깔끔하다/Adjective,이/Determiner,곳/Noun,분위기/Noun,따뜻하다/Adjective,세련되다/Adjective,공존/Noun,하다/Verb,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10262,뜨겁다/Adjective,모래/Noun,위/Noun,만들다/Verb,커피/Noun,터키/Noun,순식간/Noun,순간/Noun,이/Determiner,동체/Noun,즈/Modifier,베마/Noun,싫다/Adjective,가다/Verb,의외로/Adverb,아이스/Noun,골든/Noun,크림/Noun,라테/Noun,매력/Noun,있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264,터키/Noun,커피/Noun,깔끔하다/Adjective,말다/Verb,수/Noun,있다/Adjective,좋다/Adjective,하다/Verb,번/Noun,가보다/Verb,만/Noun,하다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10265,불친절/Noun,함/Noun,맛보다/Verb,별로/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,이/Noun,정도/Noun,충분하다/Adjective,즐겁다/Adjective,커피/Noun,말다/Verb,수/Noun,있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267,여태/Noun,보지/Noun,못/Noun,방식/Noun,커피/Noun,신기하다/Adjective,것/Noun,빼다/Verb,커피/Noun,만들다/Verb,분/Noun,서비스/Noun,좋다/Adjective,않다/Verb,자리/Noun,그냥/Noun,그냥/Noun,별로/Noun,다시다/Verb,안/Noun,갈다/Verb,것/Noun,같다/Adjective,여기/Noun,한번/Noun,가다/Verb,안/Noun,가다/Verb,인스턴트/Noun,곳/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268,특이하다/Adjective,점/Noun,승부/Noun,하다/Verb,것/Noun,같다/Adjective,주문/Noun,대로/Noun,커피/Noun,나오다/Verb,않다/Verb,맛/Noun,없다/Adjective,매장/Noun,나오다/Verb,검색/Noun,하다/Verb,사진/Noun,달라/Noun,알/Noun,되다/Verb,이/Determiner,때/Noun,우리/Noun,다른/Noun,팀/Noun,팀/Noun,있다/Adjective,바쁘다/Adjective,그렇다/Adjective,것/Noun,아니다/Adjective,생강/Noun,들어가다/Verb,음료/Noun,하나/Noun,시키다/Verb,생강/Noun,맛/Noun,너무/Adverb,진하다/Adjective,맵다/Adjective,몇/Noun,입/Noun,못/Noun,먹다/Verb,다/Adverb,버리다/Verb,겉모습/Noun,예쁘다/Adjective,하나/Noun,진짜/Noun,터키/Noun,먹다/Verb,커피/Noun,맛/Noun,기대하다/Adjective,분/Noun,가지/Noun,말다/Verb,,,,,,,,,,,,,,
10269,터키/Noun,샌드/Noun,커피/Noun,맛보다/Verb,수/Noun,있다/Adjective,가로수길/Noun,외곽/Noun,있다/Adjective,카페/Noun,내부/Noun,인테리어/Noun,커피/Noun,맛/Noun,뭔가/Noun,톤/Noun,앤/Noun,매너/Noun,맞다/Verb,떨어지다/Verb,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,플레인/Noun,치즈케이크/Noun,오레오/Noun,치즈케이크/Noun,블랙/Noun,크림/Noun,모카/Noun,체/Noun,즈/Modifier,베/Noun,과테말라/Noun,체/Noun,즈/Modifier,베/Noun,콜롬비아/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271,터키/Noun,샌드/Noun,커피/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273,터키/Noun,커피집/Noun,다/Adverb,도의/Noun,모래/Noun,속/Noun,끓다/Verb,오르다/Verb,커피/Noun,그/Noun,자체/Noun,좋다/Adjective,구/Modifier,경/Modifier,거리/Noun,산미/Noun,있다/Adjective,커피/Noun,맛/Noun,공간/Noun,꽤/Noun,있다/Adjective,자리/Noun,그리다/Verb,많다/Adjective,않다/Verb,죽/Noun,있다/Adjective,공간/Noun,아니다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,커피/Noun,맛/Noun,최고/Noun,분위기/Noun,너무/Adverb,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,터키/Noun,커피/Noun,최고/Noun,맛/Noun,듯/Noun,인생/Noun,커피/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10276,진짜/Noun,예전/Noun,방문/Noun,하다/Verb,때/Noun,커피/Noun,초콜릿/Noun,주다/Verb,아직도/Adverb,있다/Adjective,반갑다/Adjective,좋다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277,맛/Noun,모르다/Verb,여기/Noun,여기/Noun,삼성동/Noun,몇/Noun,없다/Adjective,시간/Noun,카페/Noun,극/Modifier,강점/Noun,생각/Noun,함/Noun,직원/Noun,적당하다/Adjective,친절하다/Adjective,화장실/Noun,적당하다/Adjective,깨끗하다/Adjective,매장/Noun,적당하다/Adjective,청결하다/Adjective,별도/Noun,흡연실/Noun,갖추다/Verb,있다/Adjective,그러나/Conjunction,모기/Noun,제법/Noun,많다/Adjective,모기/Noun,자다/Verb,잡다/Verb,사람/Noun,이면/Noun,추천/Noun,하다/Verb,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10278,라테/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,시간/Noun,영업/Noun,치즈케이크/Noun,맛있다/Adjective,하다/Verb,잔/Noun,시키다/Verb,같이/Adverb,나오다/Verb,초콜릿/Noun,맛있다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10280,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,깨끗하다/Adjective,편하다/Adjective,분위기/Noun,카페/Noun,발견/Noun,여기/Noun,차다/Verb,좋다/Adjective,아메리카노/Noun,투/Noun,샷/Noun,깔끔하다/Adjective,부드럽다/Adjective,맛/Noun,커피/Noun,맛/Noun,나다/Verb,투/Noun,샷/Noun,커피/Noun,넣다/Verb,티라미슈/Noun,새롭다/Adjective,자다/Verb,모르다/Verb,스피릿/Noun,커피/Noun,머신/Noun,엄청/Adverb,좋다/Adjective,보이다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10282,믿다/Verb,가다/Verb,신사/Noun,카페/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10283,유리/Noun,머그/Noun,말다/Verb,일회용/Noun,말다/Verb,묻다/Verb,않다/Verb,종이컵/Noun,플라스틱/Noun,컴퓨터/Noun,담다/Verb,줍다/Verb,그/Determiner,래서/Noun,커피/Noun,맛/Noun,떨어지다/Verb,반도/Noun,안/Noun,말다/Verb,남기다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10284,친절하다/Adjective,커피/Noun,쏘다/Verb,쏘이다/Verb,것/Noun,같다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10285,우선/Noun,디저트/Noun,카페인/Noun,데/Noun,디저트/Noun,맛/Noun,없다/Adjective,편의점/Noun,팔다/Verb,빵/Noun,먹다/Verb,듯/Noun,느끼다/Verb,빵/Noun,만들다/Verb,지다/Verb,오래되다/Adjective,것/Noun,같다/Adjective,커피/Noun,맛/Noun,나쁘다/Adjective,않다/Verb,맛있다/Adjective,않다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10286,얼그레이/Noun,케이크/Noun,괜찮다/Adjective,하다/Verb,번은/Noun,가보다/Verb,만/Noun,것/Noun,같다/Adjective,근데/Adverb,손님/Noun,대하/Noun,태도/Noun,저/Noun,친구/Noun,동시/Noun,손님/Noun,가다/Verb,받다/Verb,건가/Noun,싶다/Verb,비추다/Verb,추/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10287,인테리어/Noun,이쁘다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10288,레몬/Noun,오일/Noun,라테/Noun,무슨/Noun,맛/Noun,왜/Noun,계속/Noun,기억/Noun,나/Noun,거지/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289,왜/Noun,음식점/Noun,물컵/Noun,커피/Noun,주시/Noun,용/Noun,맛/Noun,없다/Adjective,양도/Noun,구/Noun,너무/Adverb,비싸다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10290,넓다/Adjective,분위기/Noun,좋다/Adjective,커피/Noun,맛없다/Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10291,커피/Noun,맛/Noun,괜찮다/Adjective,직원/Noun,왜/Noun,그렇게/Adverb,말씀/Noun,하다/Verb,이해/Noun,불가/Noun,앞/Noun,안/Noun,갈다/Verb,거야/Eomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10292,커피/Noun,맛/Noun,괜찮다/Adjective,좌석/Noun,간/Noun,간격/Noun,넓다/Adjective,좋다/Adjective,스콘/Noun,너무/Adverb,퍼석/Adverb,하다/Verb,밍밍/Noun,하다/Verb,별/Noun,하나/Noun,줄이다/Verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10293,최고/Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
